,label,text,cleaned_text
223,0,"Tu me manques Twitter. Mon téléphone s'est cassé, maintenant j'utilise un stupide téléphone Nokia. Ughhh, je manque mon téléphone d'avance.",manques twitter phone cass maintenant utilise stupide phone nokia ughhh manque phone avance
224,0,Tir à l'extérieur de ma maison: o ne plaisante pas! tellement peur,tir ext rieur maison plaisante tellement peur
225,0,"Mardi           Cela pourrait être très utile pour nous, accompagnateurs",mardi cela pourrait tre tr utile accompagnateurs
226,0,Quelle tragédie et désastre dans les nouvelles cette semaine,quelle trag die sastre nouvelles cette semaine
227,0,Oui oui essaye toujours de trouver une image qui va se charger correctement ...,oui oui essaye toujours trouver image va charger correctement
228,0,Pourquoi oh pourquoi le jeu Red Sox a-t-il plu? J'avais tellement hâte d'ouvrir le jour,pourquoi oh pourquoi jeu red sox plu tellement ouvrir jour
229,0,Je ne trouve toujours pas mes clés.,trouve toujours cl
230,0,n'est-ce pas. Je ne sais pas ce qui se passe avec Twitter.,sais passe twitter
231,0,Peut-être endolori,peut tre endolori
232,0,ma ville natale. Ma maman a appelé tout déprimé. Expliquez-leur que votre parent a laissé passer son enfant de 8 ans à pied seul? Bonjour? C'est 2009!,ville natale maman appel tout prim expliquez parent laiss passer enfant ans pied seul bonjour
233,0,- Je pense que je dois trouver de meilleurs antidépresseurs. Je pense que ce combo paxil / wellbutrin perd son efficacité.,pense dois trouver meilleurs antid presseurs pense combo paxil wellbutrin perd efficacit
234,0,Le restaurant appelé Woodntap a connu un tournoi touristique touristique en tournée. Nous plaçons le 2ème,restaurant appel woodntap connu tournoi touristique touristique tourn pla ons
235,0,Est dans la salle de bain ... réveillez-vous.,salle bain veillez
236,0,Je veux des tacos et des margaritas dis le gars je dis bonjour & lt; 3,veux tacos margaritas dis gars dis bonjour lt
237,0,"Je suis seul, faites-moi compagnie! 22 femmes, californie",seul faites compagnie femmes californie
238,0,Mauvaise journée au bureau de betfair,mauvaise journ bureau betfair
239,0,il me manque. J'ai hâte de célébrer le talon de goudron ce week-end !!,manque brer talon goudron week end
240,0,J'ai vraiment froid. Je ne veux plus m'endormir mais il n'y a rien à faire,vraiment froid veux plus endormir rien faire
241,0,"Est-ce que c'est 4 u? C'est officiellement plus de 4 moi, ça tourne!",officiellement plus tourne
242,0,singes??? Je viens de vous découvrir mon jumeau et vous ne reviendrez même pas. J'ai le coeur brisé,singes viens couvrir jumeau reviendrez coeur bris
243,0,Aww je sais que j'ai senti comme ça hier au travail,aww sais senti comme hier travail
244,0,Le traité n'est pas défini,trait fini
245,0,A manqué brent à la bande de louange. Pas amusant de ne pas avoir votre guitariste principal. & Lt; pout & gt;,manqu brent bande louange amusant avoir guitariste principal lt pout gt
246,0,"Pauvre John, c'est ce qui se passe lorsque vous jouez avec des fruits et un micro-ondes! Sérieusement, avez-vous vu un médecin? Xxx",pauvre john passe lorsque jouez fruits micro ondes rieusement vu decin xxx
247,0,"Manquant mon bff regardant la maison et loin, cela me rappelle qu'elle et moi nous l'avons fait. Crier devant les tribunaux",manquant bff regardant maison loin cela rappelle fait crier devant tribunaux
248,0,La nouvelle carte vidéo est doa.,nouvelle carte vid doa
249,0,"Se sentir perdu, nu et confus (jk, soof) ..... pas d'iphone pour moi.",sentir perdu nu confus iphone
250,0,"Je suis trop tard pour remplir ce formulaire d'évaluation, les gens l'ont presque envoyé ... j'étais tellement occupé dans le travail",trop tard remplir formulaire valuation gens presque envoy tais tellement occup travail
252,0,Je pense beaucoup au passé. Je ne peux pas le changer. Je me méritais beaucoup plus que ce que j'ai compris. .. mais pourquoi est-ce que je pense toujours à lui gah,pense beaucoup pass peux changer ritais beaucoup plus compris pourquoi pense toujours gah
253,0,A perdu son anneau. Il n'y a pas lieu d'être vu,perdu anneau lieu tre vu
254,0,"Ooooooh! * Joint d'étanchéité * voir, je télécharge des fichiers shitloads de zip sur 4chan. Je n'ai pas d'argent sur Internet. Baise oui alicia & amp; Mikey.",ooooooh joint tanch it voir charge fichiers shitloads zip chan argent internet baise oui alicia amp mikey
255,0,"Est toujours en train de nourrir mon nil, mais il se réjouit qu'il se sente mieux. Je déteste quand mon bébé est malade",toujours train nourrir nil jouit sente mieux teste quand malade
256,0,Est foutu pour revenir à ic,foutu revenir ic
257,0,Yoyoyo. Mon internet a été grossier ce soir. Il vient de se reconnecter et je vais me coucher.,yoyoyo internet grossier soir vient reconnecter vais coucher
258,0,"Eh bien, j'ai des trucs et du netball, mais après netbal si j'ai fait des choses uni, nous pouvons",eh bien trucs netball apr netbal si fait choses uni pouvons
259,0,"Moi aussi, je suis pauvre",aussi pauvre
260,0,Aidez-moi à oublier 8 avril et amp; 13 juillet!,aidez oublier avril amp juillet
261,0,"Dierks bentley arrive à columbus, oh !! Je veux aller si mal",dierks bentley arrive columbus oh veux aller si mal
262,0,Je dois reprendre mon sidekick.,dois reprendre sidekick
263,0,félicitations! Je suis totalement jaloux! Je souhaite seulement que mon xm soit en train de fonctionner,licitations totalement jaloux souhaite seulement xm train fonctionner
264,0,Gr8t mon visage est très démangeant,gr visage tr mangeant
265,0,Chaussettes pauvres luvvvvv le golden retriever !! Je veux un soupir,chaussettes pauvres luvvvvv golden retriever veux soupir
266,0,Je viens juste de constater qu'ils trouvèrent cette fille de tracy dans un bagage ... Comment fous terrible,viens juste constater trouv rent cette fille tracy bagage comment fous terrible
267,0,Aaaaand la nausée est de retour.,aaaaand naus retour
268,0,"Ooh, je suis excité et je ne suis même pas en train de rester là-bas, j'adore youtube!",ooh excit train rester bas adore youtube
269,0,J'ai passé 1 heure à atteindre la banque d'axes seulement pour découvrir aujourd'hui les vacances pour mahavir jayanti contd ..,pass heure atteindre banque axes seulement couvrir aujourd hui vacances mahavir jayanti contd
270,0,Je suis d'accord ... les jobros ne se mettent pas à jour très souvent,accord jobros mettent jour tr souvent
271,0,"C'est hilarant et j'ai lié le clip de lj il y a quelque temps, mais quand je suis retourné tout à l'heure, c'était un lien mort",hilarant li clip lj quelque temps quand retourn tout heure tait lien mort
272,0,"Oooooooo qui avec? (Je ne suis pas non plus, mais c'est parce que j'ai besoin d'étudier)",oooooooo
273,0,"N'a pas tweeté presque toute la journée, j'ai affiché mon site ce soir, j'espère que ça va bien la nuit!",tweet presque toute journ affich site soir esp re va bien nuit
274,0,Je me souvient de bentley,souvient bentley
275,0,Sérieusement besoin de terminer ces applications de travail,rieusement besoin terminer applications travail
276,0,"Mon fils vincas est malade, donc je reste à la maison juste trois jours au travail, et je suis de retour en vacances avec des enfants",fils vincas malade donc reste maison juste trois jours travail retour vacances enfants
277,0,Whinging. Mon client et mon patron ne comprennent pas bien l'anglais. Réécrit un certain texte illisible. Il est écrit par v. Good writer & amp; reviewed correct.,whinging client patron comprennent bien anglais crit certain texte illisible crit good writer amp reviewed correct
278,0,Je ne veux pas qu'il me frappe.,veux frappe
279,0,Tellement malade de la neige ughh,tellement malade neige ughh
280,0,"Ça ne marche pas, ton fan est fâché",marche fan ch
281,0,Je voudrais m'excuser pour les jeux vidéo répétés en direct tweets liés. Je vais bientôt discuter avec koodo. arrière.,voudrais excuser jeux vid direct tweets li vais bient discuter koodo arri re
282,0,"Mais je ne peux pas comprendre comment y arriver / retour / payer pour un hôtel, etc.",peux comprendre comment arriver retour payer tel etc
283,0,"Fml: tant pour l'ancienneté, bc de l'ineptitude technologique, je dois maintenant ""inscrire"" quot; Pour les cours à nouveau",fml tant anciennet bc ineptitude technologique dois maintenant inscrire quot cours nouveau
284,0,"Se sent comme si elle avait dormi la journée. Je ne voudrais plus de bouts avec ma vésicule biliaire. Au moins, j'ai des pilules maintenant pour la douleur.",sent comme si dormi journ voudrais plus bouts sicule biliaire moins pilules maintenant douleur
285,0,"Mais ce que je veux vraiment, c'est ma vieille basse",veux vraiment vieille basse
286,0,Fou fatigué aujourd'hui ... l'appelant tôt ce soir nuit nuit twitter,fou fatigu aujourd hui appelant soir nuit nuit twitter
287,0,: Soyez tranquille et soyez bon pour vous.,tranquille bon
288,0,Je crains d'avoir un mauvais code.,crains avoir mauvais code
289,0,Pense que je vais au lit. Bonne adresse. je déteste ça,pense vais lit bonne adresse teste
290,0,"Je suis ici, mon ami, et je t'aime.",ici ami aime
291,0,"Tout ce temps-là, tu n'as pas remarqué que j'étais parti ... J'avais besoin de db2, n'est-ce pas?",tout temps remarqu tais parti besoin db
292,0,Est dans la salle de bains et je dois faire pipi!,salle bains dois faire pipi
293,0,Mais je voulais une margarita aussi!,voulais margarita aussi
294,0,"Les séances d'entraînement nocturnes sont les pires, mais malheureusement, mon emploi du travail me permet d'aller la nuit c'est dur!",ances entra nement nocturnes pires malheureusement emploi travail permet aller nuit dur
295,0,Je viens d'appeler Hillsong à nouveau - ils ont dit qu'ils ne pouvaient pas me dire où j'étais sur la liste d'attente - je ne sais pas si ça fait si bien,viens appeler hillsong nouveau dit pouvaient dire tais liste attente sais si fait si bien
296,0,"A 0g de barre laiteuse gauche, et environ 200ml de coca",barre laiteuse gauche environ ml coca
297,0,Il n'est pas encore arrivé,encore arriv
298,0,"Comment, j'ai envie de danser, mais d'abord une école veut me violer davantage.",comment envie danser abord cole veut violer davantage
299,0,Ah! Je parie que j'ai été comme envie de jouer au softball ou au basketball !!! Mais je n'ai plus de temps,ah parie comme envie jouer softball basketball plus temps
300,0,"Est terrifiée, elle a supprimé accidentellement une référence dans sa mission de gestion et espère qu'elle ne se heurte pas quand elle reviendra",terrifi supprim accidentellement rence mission gestion esp re heurte quand reviendra
301,0,Amazon s3 plugin n'a pas travaillé sur mon site. Il a besoin de php 5. Mais mon fournisseur d'hébergement n'a que php 4.4. très triste.,amazon plugin travaill site besoin php fournisseur bergement php tr triste
302,0,"Argh! J'ai été suuuper endormie il y a une heure, maintenant je suis bien éveillé. J'espère que je ne resterai pas debout toute la nuit. : - /",argh suuuper endormie heure maintenant bien veill esp re resterai debout toute nuit
303,0,"J'aimerais être là! Vendu si vous avez un peu de temps, faites-le moi savoir, j'aimerais en savoir plus sur ce que vous faites!",aimerais tre vendu si peu temps faites savoir aimerais savoir plus faites
304,0,Juste regardé le tonnerre tropique. Redouter demain,juste regard tonnerre tropique redouter demain
305,0,Non ... il manque encore ...,non manque encore
306,0,Chiefdelphi est en panne,chiefdelphi panne
307,0,"- Selon mon frère, notre nouveau chiot a eu une bataille de poo et a été couvert de caca (image qui lui a été volée)",selon fr re nouveau chiot bataille poo couvert caca
308,0,Jouer à la maison! Mon nouveau patron ne m'a pas encore appelé ...,jouer maison nouveau patron encore appel
309,0,"Su yin huen tweeté, je ressens une culpabilité insupportable. J'ai fait pleuvoir mon personnel",su yin huen tweet ressens culpabilit insupportable fait pleuvoir personnel
310,0,Le pauvre joshy est malade ??? Ces damnes tissanos!,pauvre joshy malade damnes tissanos
311,0,Mes pensées portent sur la famille de sandra cantu à ce moment difficile et triste,pens portent famille sandra cantu moment difficile triste
312,0,"Je sais, je voulais simplement laisser tout le monde savoir ce qui se passait",sais voulais simplement laisser tout monde savoir passait
313,0,Michigan qui? Je ne les connais pas. * Soupir * honteux!,michigan connais soupir honteux
314,0,Je dois remplir deux heures,dois remplir deux heures
315,0,"Si minutieux! Hey, tu me manques na! Ce n'est pas la même chose de ne pas vous voir les filles tous les jours",si minutieux hey manques na chose voir filles tous jours
316,0,Oh! Est-ce que je l'ai mentionné? & Quot; gooooood moooorniiiiiiing & quot; de l'Allemagne! Je suis dans ma cage ... ou mieux ... mon bureau,oh mentionn quot gooooood moooorniiiiiiing quot allemagne cage mieux bureau
317,0,La gorge se ferme et j'ai du fromage à cordes. pas une bonne idée,gorge ferme fromage cordes bonne id
318,0,"Aww, sandra cantu est retrouvé mort dans une valise, les histoires d'histoires disparues ne semblent jamais aller bien. famille pauvre.",aww sandra cantu retrouv mort valise histoires histoires disparues semblent jamais aller bien famille pauvre
319,0,Souhaitant être à la maison sous mes couvertures,souhaitant tre maison sous couvertures
